Retailer,Retailer ID,Invoice Date,Year,Month,Day,Region,State,City,Sales Method,Gender,Product,Price per Unit,Units Sold,Total Sales,Operating Margin,Operating Profit
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,47.0,154,7238,46,3329
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,44.0,81,3564,45,1604
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,37.0,61,2257,42,948
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,38.0,44,1672,43,719
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,49.0,52,2548,46,1172
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,53.0,94,4982,53,2640
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,49.0,131,6419,48,3081
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,42.0,78,3276,45,1474
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,36.0,65,2340,40,936
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,38.0,58,2204,43,948
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,47.0,46,2162,46,995
Foot Locker,1185732,2021-08-12,2021,8,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,53.0,88,4664,50,2332
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,42.0,138,5796,45,2608
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,39.0,80,3120,40,1248
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,32.0,53,1696,40,678
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,34.0,39,1326,40,530
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,41.0,42,1722,50,861
Foot Locker,1185732,2021-09-13,2021,9,13,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,46.0,65,2990,50,1495
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,54.0,104,5616,46,2583
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,41.0,75,3075,42,1292
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,43.0,42,1806,40,722
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,43.0,36,1548,45,697
Foot Locker,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,54.0,38,2052,47,964
Sports Direct,1185732,2021-10-12,2021,10,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,55.0,70,3850,55,2118
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,53.0,104,5512,49,2701
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,41.0,63,2583,41,1059
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,43.0,57,2451,44,1078
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,43.0,44,1892,44,832
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,59.0,45,2655,46,1221
Sports Direct,1185732,2021-11-12,2021,11,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,61.0,65,3965,50,1983
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,58.0,140,8120,46,3735
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,45.0,75,3375,43,1451
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,45.0,73,3285,42,1380
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,45.0,50,2250,45,1013
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,56.0,50,2800,45,1260
Sports Direct,1185732,2021-12-11,2021,12,11,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,64.0,75,4800,52,2496
Sports Direct,1185732,2021-01-09,2021,1,9,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,33.0,128,4224,45,1901
Sports Direct,1185732,2021-01-09,2021,1,9,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,32.0,74,2368,44,1042
Sports Direct,1185732,2021-01-09,2021,1,9,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,25.0,74,1850,40,740
Sports Direct,1185732,2021-01-09,2021,1,9,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,28.0,33,924,45,416
Sports Direct,1185732,2021-01-09,2021,1,9,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,43.0,49,2107,49,1032
Sports Direct,1185732,2021-01-09,2021,1,9,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,33.0,72,2376,51,1212
Sports Direct,1185732,2021-02-09,2021,2,9,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,34.0,152,5168,45,2326
Sports Direct,1185732,2021-02-09,2021,2,9,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,34.0,51,1734,43,746
Sports Direct,1185732,2021-02-09,2021,2,9,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,24.0,68,1632,42,685
Sports Direct,1185732,2021-02-09,2021,2,9,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,29.0,30,870,45,392
Sports Direct,1185732,2021-02-09,2021,2,9,Midwest,North Dakota,Fargo,Online,Men, Apparel,42.0,51,2142,49,1050
Sports Direct,1185732,2021-02-09,2021,2,9,Midwest,North Dakota,Fargo,Online,Women, Apparel,23.0,69,1587,51,809
Sports Direct,1185732,2021-03-08,2021,3,8,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,29.0,134,3886,47,1826
Sports Direct,1185732,2021-03-08,2021,3,8,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,27.0,58,1566,42,658
Sports Direct,1185732,2021-03-08,2021,3,8,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,19.0,56,1064,42,447
Sports Direct,1185732,2021-03-08,2021,3,8,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,25.0,22,550,42,231
Sports Direct,1185732,2021-03-08,2021,3,8,Midwest,North Dakota,Fargo,Online,Men, Apparel,36.0,36,1296,50,648
Sports Direct,1185732,2021-03-08,2021,3,8,Midwest,North Dakota,Fargo,Online,Women, Apparel,28.0,63,1764,52,917
Sports Direct,1185732,2021-04-09,2021,4,9,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,28.0,113,3164,49,1550
Sports Direct,1185732,2021-04-09,2021,4,9,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,28.0,44,1232,43,530
Sports Direct,1185732,2021-04-09,2021,4,9,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,19.0,41,779,42,327
Sports Direct,1185732,2021-04-09,2021,4,9,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,24.0,22,528,43,227
Sports Direct,1185732,2021-04-09,2021,4,9,Midwest,North Dakota,Fargo,Online,Men, Apparel,58.0,30,1740,48,835
Sports Direct,1185732,2021-04-09,2021,4,9,Midwest,North Dakota,Fargo,Online,Women, Apparel,49.0,68,3332,53,1766
Sports Direct,1185732,2021-05-10,2021,5,10,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,55.0,129,7095,48,3406
Sports Direct,1185732,2021-05-10,2021,5,10,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,41.0,54,2214,44,974
Sports Direct,1185732,2021-05-10,2021,5,10,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,37.0,51,1887,43,811
Sports Direct,1185732,2021-05-10,2021,5,10,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,36.0,26,936,44,412
Sports Direct,1185732,2021-05-10,2021,5,10,Midwest,North Dakota,Fargo,Online,Men, Apparel,46.0,31,1426,48,684
Sports Direct,1185732,2021-05-10,2021,5,10,Midwest,North Dakota,Fargo,Online,Women, Apparel,52.0,75,3900,51,1989
Sports Direct,1185732,2021-06-09,2021,6,9,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,36.0,125,4500,45,2025
Sports Direct,1185732,2021-06-09,2021,6,9,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,32.0,65,2080,43,894
Sports Direct,1185732,2021-06-09,2021,6,9,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,27.0,60,1620,40,648
Sports Direct,1185732,2021-06-09,2021,6,9,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,29.0,51,1479,42,621
Sports Direct,1185732,2021-06-09,2021,6,9,Midwest,North Dakota,Fargo,Online,Men, Apparel,38.0,47,1786,46,822
Sports Direct,1185732,2021-06-09,2021,6,9,Midwest,North Dakota,Fargo,Online,Women, Apparel,51.0,91,4641,54,2506
Sports Direct,1185732,2021-07-08,2021,7,8,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,48.0,160,7680,49,3763
Sports Direct,1185732,2021-07-08,2021,7,8,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,44.0,84,3696,43,1589
Sports Direct,1185732,2021-07-08,2021,7,8,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,37.0,59,2183,40,873
Sports Direct,1185732,2021-07-08,2021,7,8,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,38.0,53,2014,43,866
Sports Direct,1185732,2021-07-08,2021,7,8,Midwest,North Dakota,Fargo,Online,Men, Apparel,49.0,60,2940,46,1352
Sports Direct,1185732,2021-07-08,2021,7,8,Midwest,North Dakota,Fargo,Online,Women, Apparel,54.0,98,5292,54,2858
Sports Direct,1185732,2021-08-09,2021,8,9,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,46.0,147,6762,49,3313
Sports Direct,1185732,2021-08-09,2021,8,9,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,42.0,90,3780,40,1512
Sports Direct,1185732,2021-08-09,2021,8,9,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,37.0,63,2331,41,956
Sports Direct,1185732,2021-08-09,2021,8,9,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,38.0,52,1976,41,810
Sports Direct,1185732,2021-08-09,2021,8,9,Midwest,North Dakota,Fargo,Online,Men, Apparel,46.0,44,2024,46,931
Sports Direct,1185732,2021-08-09,2021,8,9,Midwest,North Dakota,Fargo,Online,Women, Apparel,54.0,95,5130,53,2719
Sports Direct,1185732,2021-09-10,2021,9,10,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,36.0,133,4788,50,2394
Sports Direct,1185732,2021-09-10,2021,9,10,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,34.0,72,2448,43,1053
Sports Direct,1185732,2021-09-10,2021,9,10,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,27.0,51,1377,44,606
Sports Direct,1185732,2021-09-10,2021,9,10,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,28.0,44,1232,41,505
Sports Direct,1185732,2021-09-10,2021,9,10,Midwest,North Dakota,Fargo,Online,Men, Apparel,36.0,42,1512,49,741
Sports Direct,1185732,2021-09-10,2021,9,10,Midwest,North Dakota,Fargo,Online,Women, Apparel,44.0,63,2772,55,1525
Sports Direct,1185732,2021-10-09,2021,10,9,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,49.0,116,5684,47,2671
Sports Direct,1185732,2021-10-09,2021,10,9,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,36.0,73,2628,41,1077
Sports Direct,1185732,2021-10-09,2021,10,9,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,39.0,39,1521,44,669
Sports Direct,1185732,2021-10-09,2021,10,9,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,38.0,33,1254,40,502
Sports Direct,1185732,2021-10-09,2021,10,9,Midwest,North Dakota,Fargo,Online,Men, Apparel,45.0,34,1530,47,719
Foot Locker,1185732,2021-10-09,2021,10,9,Midwest,North Dakota,Fargo,Online,Women, Apparel,53.0,73,3869,53,2051
Foot Locker,1185732,2021-11-09,2021,11,9,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,49.0,120,5880,50,2940
Foot Locker,1185732,2021-11-09,2021,11,9,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,36.0,73,2628,45,1183
Foot Locker,1185732,2021-11-09,2021,11,9,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,39.0,53,2067,44,909
Foot Locker,1185732,2021-11-09,2021,11,9,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,39.0,47,1833,43,788
Foot Locker,1185732,2021-11-09,2021,11,9,Midwest,North Dakota,Fargo,Online,Men, Apparel,55.0,44,2420,45,1089
Foot Locker,1185732,2021-11-09,2021,11,9,Midwest,North Dakota,Fargo,Online,Women, Apparel,60.0,65,3900,51,1989
Foot Locker,1185732,2021-12-08,2021,12,8,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,55.0,150,8250,46,3795
Foot Locker,1185732,2021-12-08,2021,12,8,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,46.0,75,3450,45,1553
Foot Locker,1185732,2021-12-08,2021,12,8,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,48.0,73,3504,45,1577
Foot Locker,1185732,2021-12-08,2021,12,8,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,47.0,54,2538,41,1041
Foot Locker,1185732,2021-12-08,2021,12,8,Midwest,North Dakota,Fargo,Online,Men, Apparel,58.0,54,3132,45,1409
Foot Locker,1185732,2021-12-08,2021,12,8,Midwest,North Dakota,Fargo,Online,Women, Apparel,63.0,78,4914,53,2604
Foot Locker,1185732,2021-01-06,2021,1,6,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,27.0,113,3051,45,1373
Foot Locker,1185732,2021-01-06,2021,1,6,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,29.0,70,2030,46,934
Foot Locker,1185732,2021-01-06,2021,1,6,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,19.0,68,1292,45,581
Foot Locker,1185732,2021-01-06,2021,1,6,Midwest,North Dakota,Fargo,Online,Women, Athletic Footwear,24.0,26,624,45,281
Foot Locker,1185732,2021-01-06,2021,1,6,Midwest,North Dakota,Fargo,Online,Men, Apparel,38.0,42,1596,63,1005
Foot Locker,1185732,2021-01-06,2021,1,6,Midwest,North Dakota,Fargo,Online,Women, Apparel,28.0,75,2100,52,1092
Foot Locker,1185732,2021-02-06,2021,2,6,Midwest,North Dakota,Fargo,Online,Men, Street Footwear,28.0,145,4060,44,1786
Foot Locker,1185732,2021-02-06,2021,2,6,Midwest,North Dakota,Fargo,Online,Men, Athletic Footwear,28.0,45,1260,46,580
Foot Locker,1185732,2021-02-06,2021,2,6,Midwest,North Dakota,Fargo,Online,Women, Street Footwear,19.0,56,1064,41,436
Foot Locker,1185732,2021-02-06,2021,2,6,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,25.0,23,575,44,253
Foot Locker,1185732,2021-02-06,2021,2,6,Midwest,Iowa,Des Moines,Online,Men, Apparel,38.0,38,1444,65,939
Foot Locker,1185732,2021-02-06,2021,2,6,Midwest,Iowa,Des Moines,Online,Women, Apparel,14.0,68,952,54,514
Foot Locker,1185732,2021-03-05,2021,3,5,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,19.0,136,2584,40,1034
Foot Locker,1185732,2021-03-05,2021,3,5,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,19.0,47,893,45,402
Foot Locker,1185732,2021-03-05,2021,3,5,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,9.0,65,585,40,234
Foot Locker,1185732,2021-03-05,2021,3,5,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,14.0,28,392,42,165
Foot Locker,1185732,2021-03-05,2021,3,5,Midwest,Iowa,Des Moines,Online,Men, Apparel,28.0,39,1092,64,699
Foot Locker,1185732,2021-03-05,2021,3,5,Midwest,Iowa,Des Moines,Online,Women, Apparel,20.0,68,1360,53,721
Foot Locker,1185732,2021-04-06,2021,4,6,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,20.0,124,2480,45,1116
Foot Locker,1185732,2021-04-06,2021,4,6,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,18.0,49,882,49,432
Foot Locker,1185732,2021-04-06,2021,4,6,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,10.0,53,530,44,233
Foot Locker,1185732,2021-04-06,2021,4,6,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,15.0,28,420,45,189
Foot Locker,1185732,2021-04-06,2021,4,6,Midwest,Iowa,Des Moines,Online,Men, Apparel,55.0,34,1870,61,1141
Foot Locker,1185732,2021-04-06,2021,4,6,Midwest,Iowa,Des Moines,Online,Women, Apparel,46.0,63,2898,52,1507
Foot Locker,1185732,2021-05-07,2021,5,7,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,57.0,146,8322,42,3495
Foot Locker,1185732,2021-05-07,2021,5,7,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,37.0,63,2331,46,1072
Foot Locker,1185732,2021-05-07,2021,5,7,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,33.0,54,1782,41,731
Foot Locker,1185732,2021-05-07,2021,5,7,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,33.0,34,1122,44,494
Foot Locker,1185732,2021-05-07,2021,5,7,Midwest,Iowa,Des Moines,Online,Men, Apparel,43.0,42,1806,65,1174
Foot Locker,1185732,2021-05-07,2021,5,7,Midwest,Iowa,Des Moines,Online,Women, Apparel,46.0,69,3174,52,1650
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,32.0,137,4384,42,1841
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,28.0,77,2156,48,1035
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,23.0,50,1150,45,518
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,24.0,44,1056,44,465
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Iowa,Des Moines,Online,Men, Apparel,34.0,44,1496,64,957
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Iowa,Des Moines,Online,Women, Apparel,51.0,85,4335,53,2298
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,49.0,138,6762,44,2975
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,44.0,87,3828,49,1876
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,36.0,68,2448,44,1077
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,37.0,47,1739,41,713
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Iowa,Des Moines,Online,Men, Apparel,46.0,60,2760,60,1656
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Iowa,Des Moines,Online,Women, Apparel,51.0,94,4794,50,2397
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,49.0,131,6419,42,2696
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,42.0,78,3276,46,1507
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,39.0,61,2379,43,1023
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,37.0,54,1998,41,819
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Iowa,Des Moines,Online,Men, Apparel,48.0,51,2448,60,1469
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Iowa,Des Moines,Online,Women, Apparel,53.0,98,5194,55,2857
Foot Locker,1185732,2021-09-07,2021,9,7,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,34.0,133,4522,40,1809
Foot Locker,1185732,2021-09-07,2021,9,7,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,27.0,77,2079,47,977
Foot Locker,1185732,2021-09-07,2021,9,7,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,24.0,49,1176,40,470
Foot Locker,1185732,2021-09-07,2021,9,7,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,23.0,38,874,45,393
Foot Locker,1185732,2021-09-07,2021,9,7,Midwest,Iowa,Des Moines,Online,Men, Apparel,34.0,45,1530,61,933
Foot Locker,1185732,2021-09-07,2021,9,7,Midwest,Iowa,Des Moines,Online,Women, Apparel,36.0,61,2196,50,1098
Foot Locker,1185732,2021-10-06,2021,10,6,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,43.0,112,4816,41,1975
Foot Locker,1185732,2021-10-06,2021,10,6,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,32.0,75,2400,46,1104
Foot Locker,1185732,2021-10-06,2021,10,6,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,34.0,39,1326,41,544
Foot Locker,1185732,2021-10-06,2021,10,6,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,34.0,31,1054,42,443
Foot Locker,1185732,2021-10-06,2021,10,6,Midwest,Iowa,Des Moines,Online,Men, Apparel,42.0,38,1596,64,1021
West Gear,1185732,2021-10-06,2021,10,6,Midwest,Iowa,Des Moines,Online,Women, Apparel,49.0,73,3577,53,1896
West Gear,1185732,2021-11-06,2021,11,6,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,41.0,112,4592,44,2020
West Gear,1185732,2021-11-06,2021,11,6,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,32.0,72,2304,49,1129
West Gear,1185732,2021-11-06,2021,11,6,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,32.0,57,1824,44,803
West Gear,1185732,2021-11-06,2021,11,6,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,34.0,52,1768,41,725
West Gear,1185732,2021-11-06,2021,11,6,Midwest,Iowa,Des Moines,Online,Men, Apparel,55.0,49,2695,60,1617
West Gear,1185732,2021-11-06,2021,11,6,Midwest,Iowa,Des Moines,Online,Women, Apparel,59.0,72,4248,52,2209
West Gear,1185732,2021-12-05,2021,12,5,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,54.0,147,7938,42,3334
West Gear,1185732,2021-12-05,2021,12,5,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,47.0,91,4277,47,2010
West Gear,1185732,2021-12-05,2021,12,5,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,47.0,83,3901,42,1638
West Gear,1185732,2021-12-05,2021,12,5,Midwest,Iowa,Des Moines,Online,Women, Athletic Footwear,49.0,61,2989,43,1285
West Gear,1185732,2021-12-05,2021,12,5,Midwest,Iowa,Des Moines,Online,Men, Apparel,59.0,59,3481,61,2123
West Gear,1185732,2021-12-05,2021,12,5,Midwest,Iowa,Des Moines,Online,Women, Apparel,59.0,88,5192,55,2856
West Gear,1185732,2021-01-03,2021,1,3,Midwest,Iowa,Des Moines,Online,Men, Street Footwear,28.0,126,3528,45,1588
West Gear,1185732,2021-01-03,2021,1,3,Midwest,Iowa,Des Moines,Online,Men, Athletic Footwear,29.0,70,2030,46,934
West Gear,1185732,2021-01-03,2021,1,3,Midwest,Iowa,Des Moines,Online,Women, Street Footwear,18.0,65,1170,41,480
